id,date_value,hour_value,mmYYYY_value
15273,28-Sep-2013,8,09/2013
15274,28-Sep-2013,9,09/2013
15275,28-Sep-2013,10,09/2013
15276,28-Sep-2013,11,09/2013
15277,28-Sep-2013,12,09/2013
15278,28-Sep-2013,13,09/2013
15279,28-Sep-2013,14,09/2013
15280,28-Sep-2013,15,09/2013
15281,28-Sep-2013,16,09/2013
15282,28-Sep-2013,17,09/2013
15283,28-Sep-2013,18,09/2013
15284,28-Sep-2013,19,09/2013
15285,28-Sep-2013,20,09/2013
15286,28-Sep-2013,21,09/2013
15287,28-Sep-2013,22,09/2013
15288,28-Sep-2013,23,09/2013
15289,29-Sep-2013,0,09/2013
15290,29-Sep-2013,1,09/2013
15291,29-Sep-2013,2,09/2013
15292,29-Sep-2013,3,09/2013
15293,29-Sep-2013,4,09/2013
15294,29-Sep-2013,5,09/2013
15295,29-Sep-2013,6,09/2013
15296,29-Sep-2013,7,09/2013
15297,29-Sep-2013,8,09/2013
15298,29-Sep-2013,9,09/2013
15299,29-Sep-2013,10,09/2013
15300,29-Sep-2013,11,09/2013
15301,29-Sep-2013,12,09/2013
15302,29-Sep-2013,13,09/2013
15303,29-Sep-2013,14,09/2013
15304,29-Sep-2013,15,09/2013
15305,29-Sep-2013,16,09/2013
15306,29-Sep-2013,17,09/2013
15307,29-Sep-2013,18,09/2013
15308,29-Sep-2013,19,09/2013
15309,29-Sep-2013,20,09/2013
15310,29-Sep-2013,21,09/2013
15311,29-Sep-2013,22,09/2013
15312,29-Sep-2013,23,09/2013
15313,30-Sep-2013,0,09/2013
15314,30-Sep-2013,1,09/2013
15315,30-Sep-2013,2,09/2013
15316,30-Sep-2013,3,09/2013
15317,30-Sep-2013,4,09/2013
15318,30-Sep-2013,5,09/2013
15319,30-Sep-2013,6,09/2013
15320,30-Sep-2013,7,09/2013
15321,30-Sep-2013,8,09/2013
15322,30-Sep-2013,9,09/2013
15323,30-Sep-2013,10,09/2013
15324,30-Sep-2013,11,09/2013
15325,30-Sep-2013,12,09/2013
15326,30-Sep-2013,13,09/2013
15327,30-Sep-2013,14,09/2013
15328,30-Sep-2013,15,09/2013
15329,30-Sep-2013,16,09/2013
15330,30-Sep-2013,17,09/2013
15331,30-Sep-2013,18,09/2013
15332,30-Sep-2013,19,09/2013
15333,30-Sep-2013,20,09/2013
15334,30-Sep-2013,21,09/2013
15335,30-Sep-2013,22,09/2013
15336,30-Sep-2013,23,09/2013
15337,1-Oct-2013,0,10/2013
15338,1-Oct-2013,1,10/2013
15339,1-Oct-2013,2,10/2013
15340,1-Oct-2013,3,10/2013
15341,1-Oct-2013,4,10/2013
15342,1-Oct-2013,5,10/2013
15343,1-Oct-2013,6,10/2013
15344,1-Oct-2013,7,10/2013
15345,1-Oct-2013,8,10/2013
15346,1-Oct-2013,9,10/2013
15347,1-Oct-2013,10,10/2013
15348,1-Oct-2013,11,10/2013
15349,1-Oct-2013,12,10/2013
15350,1-Oct-2013,13,10/2013
15351,1-Oct-2013,14,10/2013
15352,1-Oct-2013,15,10/2013
15353,1-Oct-2013,16,10/2013
15354,1-Oct-2013,17,10/2013
15355,1-Oct-2013,18,10/2013
15356,1-Oct-2013,19,10/2013
15357,1-Oct-2013,20,10/2013
15358,1-Oct-2013,21,10/2013
15359,1-Oct-2013,22,10/2013
15360,1-Oct-2013,23,10/2013
15361,2-Oct-2013,0,10/2013
15362,2-Oct-2013,1,10/2013
15363,2-Oct-2013,2,10/2013
15364,2-Oct-2013,3,10/2013
15365,2-Oct-2013,4,10/2013
15366,2-Oct-2013,5,10/2013
15367,2-Oct-2013,6,10/2013
15368,2-Oct-2013,7,10/2013
15369,2-Oct-2013,8,10/2013
15370,2-Oct-2013,9,10/2013
15371,2-Oct-2013,10,10/2013
15372,2-Oct-2013,11,10/2013
15373,2-Oct-2013,12,10/2013
15374,2-Oct-2013,13,10/2013
15375,2-Oct-2013,14,10/2013
15376,2-Oct-2013,15,10/2013
15377,2-Oct-2013,16,10/2013
15378,2-Oct-2013,17,10/2013
15379,2-Oct-2013,18,10/2013
15380,2-Oct-2013,19,10/2013
15381,2-Oct-2013,20,10/2013
15382,2-Oct-2013,21,10/2013
15383,2-Oct-2013,22,10/2013
15384,2-Oct-2013,23,10/2013
15385,3-Oct-2013,0,10/2013
15386,3-Oct-2013,1,10/2013
15387,3-Oct-2013,2,10/2013
15388,3-Oct-2013,3,10/2013
15389,3-Oct-2013,4,10/2013
15390,3-Oct-2013,5,10/2013
15391,3-Oct-2013,6,10/2013
15392,3-Oct-2013,7,10/2013
15393,3-Oct-2013,8,10/2013
15394,3-Oct-2013,9,10/2013
15395,3-Oct-2013,10,10/2013
15396,3-Oct-2013,11,10/2013
15397,3-Oct-2013,12,10/2013
15398,3-Oct-2013,13,10/2013
15399,3-Oct-2013,14,10/2013
15400,3-Oct-2013,15,10/2013
15401,3-Oct-2013,16,10/2013
15402,3-Oct-2013,17,10/2013
15403,3-Oct-2013,18,10/2013
15404,3-Oct-2013,19,10/2013
15405,3-Oct-2013,20,10/2013
15406,3-Oct-2013,21,10/2013
15407,3-Oct-2013,22,10/2013
15408,3-Oct-2013,23,10/2013
15409,4-Oct-2013,0,10/2013
15410,4-Oct-2013,1,10/2013
15411,4-Oct-2013,2,10/2013
15412,4-Oct-2013,3,10/2013
15413,4-Oct-2013,4,10/2013
15414,4-Oct-2013,5,10/2013
15415,4-Oct-2013,6,10/2013
15416,4-Oct-2013,7,10/2013
15417,4-Oct-2013,8,10/2013
15418,4-Oct-2013,9,10/2013
15419,4-Oct-2013,10,10/2013
15420,4-Oct-2013,11,10/2013
15421,4-Oct-2013,12,10/2013
15422,4-Oct-2013,13,10/2013
15423,4-Oct-2013,14,10/2013
15424,4-Oct-2013,15,10/2013
15425,4-Oct-2013,16,10/2013
15426,4-Oct-2013,17,10/2013
15427,4-Oct-2013,18,10/2013
15428,4-Oct-2013,19,10/2013
15429,4-Oct-2013,20,10/2013
15430,4-Oct-2013,21,10/2013
15431,4-Oct-2013,22,10/2013
15432,4-Oct-2013,23,10/2013
15433,5-Oct-2013,0,10/2013
15434,5-Oct-2013,1,10/2013
15435,5-Oct-2013,2,10/2013
15436,5-Oct-2013,3,10/2013
15437,5-Oct-2013,4,10/2013
15438,5-Oct-2013,5,10/2013
15439,5-Oct-2013,6,10/2013
15440,5-Oct-2013,7,10/2013
15441,5-Oct-2013,8,10/2013
15442,5-Oct-2013,9,10/2013
15443,5-Oct-2013,10,10/2013
15444,5-Oct-2013,11,10/2013
15445,5-Oct-2013,12,10/2013
15446,5-Oct-2013,13,10/2013
15447,5-Oct-2013,14,10/2013
15448,5-Oct-2013,15,10/2013
15449,5-Oct-2013,16,10/2013
15450,5-Oct-2013,17,10/2013
15451,5-Oct-2013,18,10/2013
15452,5-Oct-2013,19,10/2013
15453,5-Oct-2013,20,10/2013
15454,5-Oct-2013,21,10/2013
15455,5-Oct-2013,22,10/2013
15456,5-Oct-2013,23,10/2013
15457,6-Oct-2013,0,10/2013
15458,6-Oct-2013,1,10/2013
15459,6-Oct-2013,2,10/2013
15460,6-Oct-2013,3,10/2013
15461,6-Oct-2013,4,10/2013
15462,6-Oct-2013,5,10/2013
15463,6-Oct-2013,6,10/2013
15464,6-Oct-2013,7,10/2013
15465,6-Oct-2013,8,10/2013
15466,6-Oct-2013,9,10/2013
15467,6-Oct-2013,10,10/2013
15468,6-Oct-2013,11,10/2013
15469,6-Oct-2013,12,10/2013
15470,6-Oct-2013,13,10/2013
15471,6-Oct-2013,14,10/2013
15472,6-Oct-2013,15,10/2013
15473,6-Oct-2013,16,10/2013
15474,6-Oct-2013,17,10/2013
15475,6-Oct-2013,18,10/2013
15476,6-Oct-2013,19,10/2013
15477,6-Oct-2013,20,10/2013
15478,6-Oct-2013,21,10/2013
15479,6-Oct-2013,22,10/2013
15480,6-Oct-2013,23,10/2013
15481,7-Oct-2013,0,10/2013
15482,7-Oct-2013,1,10/2013
15483,7-Oct-2013,2,10/2013
15484,7-Oct-2013,3,10/2013
15485,7-Oct-2013,4,10/2013
15486,7-Oct-2013,5,10/2013
15487,7-Oct-2013,6,10/2013
15488,7-Oct-2013,7,10/2013
15489,7-Oct-2013,8,10/2013
15490,7-Oct-2013,9,10/2013
15491,7-Oct-2013,10,10/2013
15492,7-Oct-2013,11,10/2013
15493,7-Oct-2013,12,10/2013
15494,7-Oct-2013,13,10/2013
15495,7-Oct-2013,14,10/2013
15496,7-Oct-2013,15,10/2013
15497,7-Oct-2013,16,10/2013
15498,7-Oct-2013,17,10/2013
15499,7-Oct-2013,18,10/2013
15500,7-Oct-2013,19,10/2013
15501,7-Oct-2013,20,10/2013
15502,7-Oct-2013,21,10/2013
15503,7-Oct-2013,22,10/2013
15504,7-Oct-2013,23,10/2013
15505,8-Oct-2013,0,10/2013
15506,8-Oct-2013,1,10/2013
15507,8-Oct-2013,2,10/2013
15508,8-Oct-2013,3,10/2013
15509,8-Oct-2013,4,10/2013
15510,8-Oct-2013,5,10/2013
15511,8-Oct-2013,6,10/2013
15512,8-Oct-2013,7,10/2013
15513,8-Oct-2013,8,10/2013
15514,8-Oct-2013,9,10/2013
15515,8-Oct-2013,10,10/2013
15516,8-Oct-2013,11,10/2013
15517,8-Oct-2013,12,10/2013
15518,8-Oct-2013,13,10/2013
15519,8-Oct-2013,14,10/2013
15520,8-Oct-2013,15,10/2013
15521,8-Oct-2013,16,10/2013
15522,8-Oct-2013,17,10/2013
15523,8-Oct-2013,18,10/2013
15524,8-Oct-2013,19,10/2013
15525,8-Oct-2013,20,10/2013
15526,8-Oct-2013,21,10/2013
15527,8-Oct-2013,22,10/2013
15528,8-Oct-2013,23,10/2013
15529,9-Oct-2013,0,10/2013
15530,9-Oct-2013,1,10/2013
15531,9-Oct-2013,2,10/2013
15532,9-Oct-2013,3,10/2013
15533,9-Oct-2013,4,10/2013
15534,9-Oct-2013,5,10/2013
15535,9-Oct-2013,6,10/2013
15536,9-Oct-2013,7,10/2013
15537,9-Oct-2013,8,10/2013
15538,9-Oct-2013,9,10/2013
15539,9-Oct-2013,10,10/2013
15540,9-Oct-2013,11,10/2013
15541,9-Oct-2013,12,10/2013
15542,9-Oct-2013,13,10/2013
15543,9-Oct-2013,14,10/2013
15544,9-Oct-2013,15,10/2013
15545,9-Oct-2013,16,10/2013
15546,9-Oct-2013,17,10/2013
15547,9-Oct-2013,18,10/2013
15548,9-Oct-2013,19,10/2013
15549,9-Oct-2013,20,10/2013
15550,9-Oct-2013,21,10/2013
15551,9-Oct-2013,22,10/2013
15552,9-Oct-2013,23,10/2013
15553,10-Oct-2013,0,10/2013
15554,10-Oct-2013,1,10/2013
15555,10-Oct-2013,2,10/2013
15556,10-Oct-2013,3,10/2013
15557,10-Oct-2013,4,10/2013
15558,10-Oct-2013,5,10/2013
15559,10-Oct-2013,6,10/2013
15560,10-Oct-2013,7,10/2013
15561,10-Oct-2013,8,10/2013
15562,10-Oct-2013,9,10/2013
15563,10-Oct-2013,10,10/2013
15564,10-Oct-2013,11,10/2013
15565,10-Oct-2013,12,10/2013
15566,10-Oct-2013,13,10/2013
15567,10-Oct-2013,14,10/2013
15568,10-Oct-2013,15,10/2013
15569,10-Oct-2013,16,10/2013
15570,10-Oct-2013,17,10/2013
15571,10-Oct-2013,18,10/2013
15572,10-Oct-2013,19,10/2013
15573,10-Oct-2013,20,10/2013
15574,10-Oct-2013,21,10/2013
15575,10-Oct-2013,22,10/2013
15576,10-Oct-2013,23,10/2013
15577,11-Oct-2013,0,10/2013
15578,11-Oct-2013,1,10/2013
15579,11-Oct-2013,2,10/2013
15580,11-Oct-2013,3,10/2013
15581,11-Oct-2013,4,10/2013
15582,11-Oct-2013,5,10/2013
15583,11-Oct-2013,6,10/2013
15584,11-Oct-2013,7,10/2013
15585,11-Oct-2013,8,10/2013
15586,11-Oct-2013,9,10/2013
15587,11-Oct-2013,10,10/2013
15588,11-Oct-2013,11,10/2013
15589,11-Oct-2013,12,10/2013
15590,11-Oct-2013,13,10/2013
15591,11-Oct-2013,14,10/2013
15592,11-Oct-2013,15,10/2013
15593,11-Oct-2013,16,10/2013
15594,11-Oct-2013,17,10/2013
15595,11-Oct-2013,18,10/2013
15596,11-Oct-2013,19,10/2013
15597,11-Oct-2013,20,10/2013
15598,11-Oct-2013,21,10/2013
15599,11-Oct-2013,22,10/2013
15600,11-Oct-2013,23,10/2013
15601,12-Oct-2013,0,10/2013
15602,12-Oct-2013,1,10/2013
15603,12-Oct-2013,2,10/2013
15604,12-Oct-2013,3,10/2013
15605,12-Oct-2013,4,10/2013
15606,12-Oct-2013,5,10/2013
15607,12-Oct-2013,6,10/2013
15608,12-Oct-2013,7,10/2013
15609,12-Oct-2013,8,10/2013
15610,12-Oct-2013,9,10/2013
15611,12-Oct-2013,10,10/2013
15612,12-Oct-2013,11,10/2013
15613,12-Oct-2013,12,10/2013
15614,12-Oct-2013,13,10/2013
15615,12-Oct-2013,14,10/2013
15616,12-Oct-2013,15,10/2013
15617,12-Oct-2013,16,10/2013
15618,12-Oct-2013,17,10/2013
15619,12-Oct-2013,18,10/2013
15620,12-Oct-2013,19,10/2013
15621,12-Oct-2013,20,10/2013
15622,12-Oct-2013,21,10/2013
15623,12-Oct-2013,22,10/2013
15624,12-Oct-2013,23,10/2013
15625,13-Oct-2013,0,10/2013
15626,13-Oct-2013,1,10/2013
15627,13-Oct-2013,2,10/2013
15628,13-Oct-2013,3,10/2013
15629,13-Oct-2013,4,10/2013
15630,13-Oct-2013,5,10/2013
15631,13-Oct-2013,6,10/2013
15632,13-Oct-2013,7,10/2013
15633,13-Oct-2013,8,10/2013
15634,13-Oct-2013,9,10/2013
15635,13-Oct-2013,10,10/2013
15636,13-Oct-2013,11,10/2013
15637,13-Oct-2013,12,10/2013
15638,13-Oct-2013,13,10/2013
15639,13-Oct-2013,14,10/2013
15640,13-Oct-2013,15,10/2013
15641,13-Oct-2013,16,10/2013
15642,13-Oct-2013,17,10/2013
15643,13-Oct-2013,18,10/2013
15644,13-Oct-2013,19,10/2013
15645,13-Oct-2013,20,10/2013
15646,13-Oct-2013,21,10/2013
15647,13-Oct-2013,22,10/2013
15648,13-Oct-2013,23,10/2013
15649,14-Oct-2013,0,10/2013
15650,14-Oct-2013,1,10/2013
15651,14-Oct-2013,2,10/2013
15652,14-Oct-2013,3,10/2013
15653,14-Oct-2013,4,10/2013
15654,14-Oct-2013,5,10/2013
15655,14-Oct-2013,6,10/2013
15656,14-Oct-2013,7,10/2013
15657,14-Oct-2013,8,10/2013
15658,14-Oct-2013,9,10/2013
15659,14-Oct-2013,10,10/2013
15660,14-Oct-2013,11,10/2013
15661,14-Oct-2013,12,10/2013
15662,14-Oct-2013,13,10/2013
15663,14-Oct-2013,14,10/2013
15664,14-Oct-2013,15,10/2013
15665,14-Oct-2013,16,10/2013
15666,14-Oct-2013,17,10/2013
15667,14-Oct-2013,18,10/2013
15668,14-Oct-2013,19,10/2013
15669,14-Oct-2013,20,10/2013
15670,14-Oct-2013,21,10/2013
15671,14-Oct-2013,22,10/2013
15672,14-Oct-2013,23,10/2013
15673,15-Oct-2013,0,10/2013
15674,15-Oct-2013,1,10/2013
15675,15-Oct-2013,2,10/2013
15676,15-Oct-2013,3,10/2013
15677,15-Oct-2013,4,10/2013
15678,15-Oct-2013,5,10/2013
15679,15-Oct-2013,6,10/2013
15680,15-Oct-2013,7,10/2013
15681,15-Oct-2013,8,10/2013
15682,15-Oct-2013,9,10/2013
15683,15-Oct-2013,10,10/2013
15684,15-Oct-2013,11,10/2013
15685,15-Oct-2013,12,10/2013
15686,15-Oct-2013,13,10/2013
15687,15-Oct-2013,14,10/2013
15688,15-Oct-2013,15,10/2013
15689,15-Oct-2013,16,10/2013
15690,15-Oct-2013,17,10/2013
15691,15-Oct-2013,18,10/2013
15692,15-Oct-2013,19,10/2013
15693,15-Oct-2013,20,10/2013
15694,15-Oct-2013,21,10/2013
15695,15-Oct-2013,22,10/2013
15696,15-Oct-2013,23,10/2013
15697,16-Oct-2013,0,10/2013
15698,16-Oct-2013,1,10/2013
15699,16-Oct-2013,2,10/2013
15700,16-Oct-2013,3,10/2013
15701,16-Oct-2013,4,10/2013
15702,16-Oct-2013,5,10/2013
15703,16-Oct-2013,6,10/2013
15704,16-Oct-2013,7,10/2013
15705,16-Oct-2013,8,10/2013
15706,16-Oct-2013,9,10/2013
15707,16-Oct-2013,10,10/2013
15708,16-Oct-2013,11,10/2013
15709,16-Oct-2013,12,10/2013
15710,16-Oct-2013,13,10/2013
15711,16-Oct-2013,14,10/2013
15712,16-Oct-2013,15,10/2013
15713,16-Oct-2013,16,10/2013
15714,16-Oct-2013,17,10/2013
15715,16-Oct-2013,18,10/2013
15716,16-Oct-2013,19,10/2013
15717,16-Oct-2013,20,10/2013
15718,16-Oct-2013,21,10/2013
15719,16-Oct-2013,22,10/2013
15720,16-Oct-2013,23,10/2013
15721,17-Oct-2013,0,10/2013
15722,17-Oct-2013,1,10/2013
15723,17-Oct-2013,2,10/2013
15724,17-Oct-2013,3,10/2013
15725,17-Oct-2013,4,10/2013
15726,17-Oct-2013,5,10/2013
15727,17-Oct-2013,6,10/2013
15728,17-Oct-2013,7,10/2013
15729,17-Oct-2013,8,10/2013
15730,17-Oct-2013,9,10/2013
15731,17-Oct-2013,10,10/2013
15732,17-Oct-2013,11,10/2013
15733,17-Oct-2013,12,10/2013
15734,17-Oct-2013,13,10/2013
15735,17-Oct-2013,14,10/2013
15736,17-Oct-2013,15,10/2013
15737,17-Oct-2013,16,10/2013
15738,17-Oct-2013,17,10/2013
15739,17-Oct-2013,18,10/2013
15740,17-Oct-2013,19,10/2013
15741,17-Oct-2013,20,10/2013
15742,17-Oct-2013,21,10/2013
15743,17-Oct-2013,22,10/2013
15744,17-Oct-2013,23,10/2013
15745,18-Oct-2013,0,10/2013
15746,18-Oct-2013,1,10/2013
15747,18-Oct-2013,2,10/2013
15748,18-Oct-2013,3,10/2013
15749,18-Oct-2013,4,10/2013
15750,18-Oct-2013,5,10/2013
15751,18-Oct-2013,6,10/2013
15752,18-Oct-2013,7,10/2013
15753,18-Oct-2013,8,10/2013
15754,18-Oct-2013,9,10/2013
15755,18-Oct-2013,10,10/2013
15756,18-Oct-2013,11,10/2013
15757,18-Oct-2013,12,10/2013
15758,18-Oct-2013,13,10/2013
15759,18-Oct-2013,14,10/2013
15760,18-Oct-2013,15,10/2013
15761,18-Oct-2013,16,10/2013
15762,18-Oct-2013,17,10/2013
15763,18-Oct-2013,18,10/2013
15764,18-Oct-2013,19,10/2013
15765,18-Oct-2013,20,10/2013
15766,18-Oct-2013,21,10/2013
15767,18-Oct-2013,22,10/2013
15768,18-Oct-2013,23,10/2013
15769,19-Oct-2013,0,10/2013
15770,19-Oct-2013,1,10/2013
15771,19-Oct-2013,2,10/2013
15772,19-Oct-2013,3,10/2013
15773,19-Oct-2013,4,10/2013
15774,19-Oct-2013,5,10/2013
15775,19-Oct-2013,6,10/2013
15776,19-Oct-2013,7,10/2013
15777,19-Oct-2013,8,10/2013
15778,19-Oct-2013,9,10/2013
15779,19-Oct-2013,10,10/2013
15780,19-Oct-2013,11,10/2013
15781,19-Oct-2013,12,10/2013
15782,19-Oct-2013,13,10/2013
15783,19-Oct-2013,14,10/2013
15784,19-Oct-2013,15,10/2013
15785,19-Oct-2013,16,10/2013
15786,19-Oct-2013,17,10/2013
15787,19-Oct-2013,18,10/2013
15788,19-Oct-2013,19,10/2013
15789,19-Oct-2013,20,10/2013
15790,19-Oct-2013,21,10/2013
15791,19-Oct-2013,22,10/2013
15792,19-Oct-2013,23,10/2013
15793,20-Oct-2013,0,10/2013
15794,20-Oct-2013,1,10/2013
15795,20-Oct-2013,2,10/2013
15796,20-Oct-2013,3,10/2013
15797,20-Oct-2013,4,10/2013
15798,20-Oct-2013,5,10/2013
15799,20-Oct-2013,6,10/2013
15800,20-Oct-2013,7,10/2013
15801,20-Oct-2013,8,10/2013
15802,20-Oct-2013,9,10/2013
15803,20-Oct-2013,10,10/2013
15804,20-Oct-2013,11,10/2013
15805,20-Oct-2013,12,10/2013
15806,20-Oct-2013,13,10/2013
15807,20-Oct-2013,14,10/2013
15808,20-Oct-2013,15,10/2013
15809,20-Oct-2013,16,10/2013
15810,20-Oct-2013,17,10/2013
15811,20-Oct-2013,18,10/2013
15812,20-Oct-2013,19,10/2013
15813,20-Oct-2013,20,10/2013
15814,20-Oct-2013,21,10/2013
15815,20-Oct-2013,22,10/2013
15816,20-Oct-2013,23,10/2013
15817,21-Oct-2013,0,10/2013
15818,21-Oct-2013,1,10/2013
15819,21-Oct-2013,2,10/2013
15820,21-Oct-2013,3,10/2013
15821,21-Oct-2013,4,10/2013
15822,21-Oct-2013,5,10/2013
15823,21-Oct-2013,6,10/2013
15824,21-Oct-2013,7,10/2013
15825,21-Oct-2013,8,10/2013
15826,21-Oct-2013,9,10/2013
15827,21-Oct-2013,10,10/2013
15828,21-Oct-2013,11,10/2013
15829,21-Oct-2013,12,10/2013
15830,21-Oct-2013,13,10/2013
15831,21-Oct-2013,14,10/2013
15832,21-Oct-2013,15,10/2013
15833,21-Oct-2013,16,10/2013
15834,21-Oct-2013,17,10/2013
15835,21-Oct-2013,18,10/2013
15836,21-Oct-2013,19,10/2013
15837,21-Oct-2013,20,10/2013
15838,21-Oct-2013,21,10/2013
15839,21-Oct-2013,22,10/2013
15840,21-Oct-2013,23,10/2013
15841,22-Oct-2013,0,10/2013
15842,22-Oct-2013,1,10/2013
15843,22-Oct-2013,2,10/2013
15844,22-Oct-2013,3,10/2013
15845,22-Oct-2013,4,10/2013
15846,22-Oct-2013,5,10/2013
15847,22-Oct-2013,6,10/2013
15848,22-Oct-2013,7,10/2013
15849,22-Oct-2013,8,10/2013
15850,22-Oct-2013,9,10/2013
15851,22-Oct-2013,10,10/2013
15852,22-Oct-2013,11,10/2013
15853,22-Oct-2013,12,10/2013
15854,22-Oct-2013,13,10/2013
15855,22-Oct-2013,14,10/2013
15856,22-Oct-2013,15,10/2013
15857,22-Oct-2013,16,10/2013
15858,22-Oct-2013,17,10/2013
15859,22-Oct-2013,18,10/2013
15860,22-Oct-2013,19,10/2013
15861,22-Oct-2013,20,10/2013
15862,22-Oct-2013,21,10/2013
15863,22-Oct-2013,22,10/2013
15864,22-Oct-2013,23,10/2013
15865,23-Oct-2013,0,10/2013
15866,23-Oct-2013,1,10/2013
15867,23-Oct-2013,2,10/2013
15868,23-Oct-2013,3,10/2013
15869,23-Oct-2013,4,10/2013
15870,23-Oct-2013,5,10/2013
15871,23-Oct-2013,6,10/2013
15872,23-Oct-2013,7,10/2013
15873,23-Oct-2013,8,10/2013
15874,23-Oct-2013,9,10/2013
15875,23-Oct-2013,10,10/2013
15876,23-Oct-2013,11,10/2013
15877,23-Oct-2013,12,10/2013
15878,23-Oct-2013,13,10/2013
15879,23-Oct-2013,14,10/2013
15880,23-Oct-2013,15,10/2013
15881,23-Oct-2013,16,10/2013
15882,23-Oct-2013,17,10/2013
15883,23-Oct-2013,18,10/2013
15884,23-Oct-2013,19,10/2013
15885,23-Oct-2013,20,10/2013
15886,23-Oct-2013,21,10/2013
15887,23-Oct-2013,22,10/2013
15888,23-Oct-2013,23,10/2013
15889,24-Oct-2013,0,10/2013
15890,24-Oct-2013,1,10/2013
15891,24-Oct-2013,2,10/2013
15892,24-Oct-2013,3,10/2013
15893,24-Oct-2013,4,10/2013
15894,24-Oct-2013,5,10/2013
15895,24-Oct-2013,6,10/2013
15896,24-Oct-2013,7,10/2013
15897,24-Oct-2013,8,10/2013
15898,24-Oct-2013,9,10/2013
15899,24-Oct-2013,10,10/2013
15900,24-Oct-2013,11,10/2013
15901,24-Oct-2013,12,10/2013
15902,24-Oct-2013,13,10/2013
15903,24-Oct-2013,14,10/2013
15904,24-Oct-2013,15,10/2013
15905,24-Oct-2013,16,10/2013
15906,24-Oct-2013,17,10/2013
15907,24-Oct-2013,18,10/2013
15908,24-Oct-2013,19,10/2013
15909,24-Oct-2013,20,10/2013
15910,24-Oct-2013,21,10/2013
15911,24-Oct-2013,22,10/2013
15912,24-Oct-2013,23,10/2013
15913,25-Oct-2013,0,10/2013
15914,25-Oct-2013,1,10/2013
15915,25-Oct-2013,2,10/2013
15916,25-Oct-2013,3,10/2013
15917,25-Oct-2013,4,10/2013
15918,25-Oct-2013,5,10/2013
15919,25-Oct-2013,6,10/2013
15920,25-Oct-2013,7,10/2013
15921,25-Oct-2013,8,10/2013
15922,25-Oct-2013,9,10/2013
15923,25-Oct-2013,10,10/2013
15924,25-Oct-2013,11,10/2013
15925,25-Oct-2013,12,10/2013
15926,25-Oct-2013,13,10/2013
15927,25-Oct-2013,14,10/2013
15928,25-Oct-2013,15,10/2013
15929,25-Oct-2013,16,10/2013
15930,25-Oct-2013,17,10/2013
15931,25-Oct-2013,18,10/2013
15932,25-Oct-2013,19,10/2013
15933,25-Oct-2013,20,10/2013
15934,25-Oct-2013,21,10/2013
15935,25-Oct-2013,22,10/2013
15936,25-Oct-2013,23,10/2013
15937,26-Oct-2013,0,10/2013
15938,26-Oct-2013,1,10/2013
15939,26-Oct-2013,2,10/2013
15940,26-Oct-2013,3,10/2013
15941,26-Oct-2013,4,10/2013
15942,26-Oct-2013,5,10/2013
15943,26-Oct-2013,6,10/2013
15944,26-Oct-2013,7,10/2013
15945,26-Oct-2013,8,10/2013
15946,26-Oct-2013,9,10/2013
15947,26-Oct-2013,10,10/2013
15948,26-Oct-2013,11,10/2013
15949,26-Oct-2013,12,10/2013
15950,26-Oct-2013,13,10/2013
15951,26-Oct-2013,14,10/2013
15952,26-Oct-2013,15,10/2013
15953,26-Oct-2013,16,10/2013
15954,26-Oct-2013,17,10/2013
15955,26-Oct-2013,18,10/2013
15956,26-Oct-2013,19,10/2013
15957,26-Oct-2013,20,10/2013
15958,26-Oct-2013,21,10/2013
15959,26-Oct-2013,22,10/2013
15960,26-Oct-2013,23,10/2013
15961,27-Oct-2013,0,10/2013
15962,27-Oct-2013,1,10/2013
15963,27-Oct-2013,2,10/2013
15964,27-Oct-2013,3,10/2013
15965,27-Oct-2013,4,10/2013
15966,27-Oct-2013,5,10/2013
15967,27-Oct-2013,6,10/2013
15968,27-Oct-2013,7,10/2013
15969,27-Oct-2013,8,10/2013
15970,27-Oct-2013,9,10/2013
15971,27-Oct-2013,10,10/2013
15972,27-Oct-2013,11,10/2013
15973,27-Oct-2013,12,10/2013
15974,27-Oct-2013,13,10/2013
15975,27-Oct-2013,14,10/2013
15976,27-Oct-2013,15,10/2013
15977,27-Oct-2013,16,10/2013
15978,27-Oct-2013,17,10/2013
15979,27-Oct-2013,18,10/2013
15980,27-Oct-2013,19,10/2013
15981,27-Oct-2013,20,10/2013
15982,27-Oct-2013,21,10/2013
15983,27-Oct-2013,22,10/2013
15984,27-Oct-2013,23,10/2013
15985,28-Oct-2013,0,10/2013
15986,28-Oct-2013,1,10/2013
15987,28-Oct-2013,2,10/2013
15988,28-Oct-2013,3,10/2013
15989,28-Oct-2013,4,10/2013
15990,28-Oct-2013,5,10/2013
15991,28-Oct-2013,6,10/2013
15992,28-Oct-2013,7,10/2013
15993,28-Oct-2013,8,10/2013
15994,28-Oct-2013,9,10/2013
15995,28-Oct-2013,10,10/2013
15996,28-Oct-2013,11,10/2013
15997,28-Oct-2013,12,10/2013
15998,28-Oct-2013,13,10/2013
15999,28-Oct-2013,14,10/2013
16000,28-Oct-2013,15,10/2013
16001,28-Oct-2013,16,10/2013
16002,28-Oct-2013,17,10/2013
16003,28-Oct-2013,18,10/2013
16004,28-Oct-2013,19,10/2013
16005,28-Oct-2013,20,10/2013
16006,28-Oct-2013,21,10/2013
16007,28-Oct-2013,22,10/2013
