id,date_value,hour_value,mmYYYY_value
24427,14-Oct-2014,18,10/2014
24428,14-Oct-2014,19,10/2014
24429,14-Oct-2014,20,10/2014
24430,14-Oct-2014,21,10/2014
24431,14-Oct-2014,22,10/2014
24432,14-Oct-2014,23,10/2014
24433,15-Oct-2014,0,10/2014
24434,15-Oct-2014,1,10/2014
24435,15-Oct-2014,2,10/2014
24436,15-Oct-2014,3,10/2014
24437,15-Oct-2014,4,10/2014
24438,15-Oct-2014,5,10/2014
24439,15-Oct-2014,6,10/2014
24440,15-Oct-2014,7,10/2014
24441,15-Oct-2014,8,10/2014
24442,15-Oct-2014,9,10/2014
24443,15-Oct-2014,10,10/2014
24444,15-Oct-2014,11,10/2014
24445,15-Oct-2014,12,10/2014
24446,15-Oct-2014,13,10/2014
24447,15-Oct-2014,14,10/2014
24448,15-Oct-2014,15,10/2014
24449,15-Oct-2014,16,10/2014
24450,15-Oct-2014,17,10/2014
24451,15-Oct-2014,18,10/2014
24452,15-Oct-2014,19,10/2014
24453,15-Oct-2014,20,10/2014
24454,15-Oct-2014,21,10/2014
24455,15-Oct-2014,22,10/2014
24456,15-Oct-2014,23,10/2014
24457,16-Oct-2014,0,10/2014
24458,16-Oct-2014,1,10/2014
24459,16-Oct-2014,2,10/2014
24460,16-Oct-2014,3,10/2014
24461,16-Oct-2014,4,10/2014
24462,16-Oct-2014,5,10/2014
24463,16-Oct-2014,6,10/2014
24464,16-Oct-2014,7,10/2014
24465,16-Oct-2014,8,10/2014
24466,16-Oct-2014,9,10/2014
24467,16-Oct-2014,10,10/2014
24468,16-Oct-2014,11,10/2014
24469,16-Oct-2014,12,10/2014
24470,16-Oct-2014,13,10/2014
24471,16-Oct-2014,14,10/2014
24472,16-Oct-2014,15,10/2014
24473,16-Oct-2014,16,10/2014
24474,16-Oct-2014,17,10/2014
24475,16-Oct-2014,18,10/2014
24476,16-Oct-2014,19,10/2014
24477,16-Oct-2014,20,10/2014
24478,16-Oct-2014,21,10/2014
24479,16-Oct-2014,22,10/2014
24480,16-Oct-2014,23,10/2014
24481,17-Oct-2014,0,10/2014
24482,17-Oct-2014,1,10/2014
24483,17-Oct-2014,2,10/2014
24484,17-Oct-2014,3,10/2014
24485,17-Oct-2014,4,10/2014
24486,17-Oct-2014,5,10/2014
24487,17-Oct-2014,6,10/2014
24488,17-Oct-2014,7,10/2014
24489,17-Oct-2014,8,10/2014
24490,17-Oct-2014,9,10/2014
24491,17-Oct-2014,10,10/2014
24492,17-Oct-2014,11,10/2014
24493,17-Oct-2014,12,10/2014
24494,17-Oct-2014,13,10/2014
24495,17-Oct-2014,14,10/2014
24496,17-Oct-2014,15,10/2014
24497,17-Oct-2014,16,10/2014
24498,17-Oct-2014,17,10/2014
24499,17-Oct-2014,18,10/2014
24500,17-Oct-2014,19,10/2014
24501,17-Oct-2014,20,10/2014
24502,17-Oct-2014,21,10/2014
24503,17-Oct-2014,22,10/2014
24504,17-Oct-2014,23,10/2014
24505,18-Oct-2014,0,10/2014
24506,18-Oct-2014,1,10/2014
24507,18-Oct-2014,2,10/2014
24508,18-Oct-2014,3,10/2014
24509,18-Oct-2014,4,10/2014
24510,18-Oct-2014,5,10/2014
24511,18-Oct-2014,6,10/2014
24512,18-Oct-2014,7,10/2014
24513,18-Oct-2014,8,10/2014
24514,18-Oct-2014,9,10/2014
24515,18-Oct-2014,10,10/2014
24516,18-Oct-2014,11,10/2014
24517,18-Oct-2014,12,10/2014
24518,18-Oct-2014,13,10/2014
24519,18-Oct-2014,14,10/2014
24520,18-Oct-2014,15,10/2014
24521,18-Oct-2014,16,10/2014
24522,18-Oct-2014,17,10/2014
24523,18-Oct-2014,18,10/2014
24524,18-Oct-2014,19,10/2014
24525,18-Oct-2014,20,10/2014
24526,18-Oct-2014,21,10/2014
24527,18-Oct-2014,22,10/2014
24528,18-Oct-2014,23,10/2014
24529,19-Oct-2014,0,10/2014
24530,19-Oct-2014,1,10/2014
24531,19-Oct-2014,2,10/2014
24532,19-Oct-2014,3,10/2014
24533,19-Oct-2014,4,10/2014
24534,19-Oct-2014,5,10/2014
24535,19-Oct-2014,6,10/2014
24536,19-Oct-2014,7,10/2014
24537,19-Oct-2014,8,10/2014
24538,19-Oct-2014,9,10/2014
24539,19-Oct-2014,10,10/2014
24540,19-Oct-2014,11,10/2014
24541,19-Oct-2014,12,10/2014
24542,19-Oct-2014,13,10/2014
24543,19-Oct-2014,14,10/2014
24544,19-Oct-2014,15,10/2014
24545,19-Oct-2014,16,10/2014
24546,19-Oct-2014,17,10/2014
24547,19-Oct-2014,18,10/2014
24548,19-Oct-2014,19,10/2014
24549,19-Oct-2014,20,10/2014
24550,19-Oct-2014,21,10/2014
24551,19-Oct-2014,22,10/2014
24552,19-Oct-2014,23,10/2014
24553,20-Oct-2014,0,10/2014
24554,20-Oct-2014,1,10/2014
24555,20-Oct-2014,2,10/2014
24556,20-Oct-2014,3,10/2014
24557,20-Oct-2014,4,10/2014
24558,20-Oct-2014,5,10/2014
24559,20-Oct-2014,6,10/2014
24560,20-Oct-2014,7,10/2014
24561,20-Oct-2014,8,10/2014
24562,20-Oct-2014,9,10/2014
24563,20-Oct-2014,10,10/2014
24564,20-Oct-2014,11,10/2014
24565,20-Oct-2014,12,10/2014
24566,20-Oct-2014,13,10/2014
24567,20-Oct-2014,14,10/2014
24568,20-Oct-2014,15,10/2014
24569,20-Oct-2014,16,10/2014
24570,20-Oct-2014,17,10/2014
24571,20-Oct-2014,18,10/2014
24572,20-Oct-2014,19,10/2014
24573,20-Oct-2014,20,10/2014
24574,20-Oct-2014,21,10/2014
24575,20-Oct-2014,22,10/2014
24576,20-Oct-2014,23,10/2014
24577,21-Oct-2014,0,10/2014
24578,21-Oct-2014,1,10/2014
24579,21-Oct-2014,2,10/2014
24580,21-Oct-2014,3,10/2014
24581,21-Oct-2014,4,10/2014
24582,21-Oct-2014,5,10/2014
24583,21-Oct-2014,6,10/2014
24584,21-Oct-2014,7,10/2014
24585,21-Oct-2014,8,10/2014
24586,21-Oct-2014,9,10/2014
24587,21-Oct-2014,10,10/2014
24588,21-Oct-2014,11,10/2014
24589,21-Oct-2014,12,10/2014
24590,21-Oct-2014,13,10/2014
24591,21-Oct-2014,14,10/2014
24592,21-Oct-2014,15,10/2014
24593,21-Oct-2014,16,10/2014
24594,21-Oct-2014,17,10/2014
24595,21-Oct-2014,18,10/2014
24596,21-Oct-2014,19,10/2014
24597,21-Oct-2014,20,10/2014
24598,21-Oct-2014,21,10/2014
24599,21-Oct-2014,22,10/2014
24600,21-Oct-2014,23,10/2014
24601,22-Oct-2014,0,10/2014
24602,22-Oct-2014,1,10/2014
24603,22-Oct-2014,2,10/2014
24604,22-Oct-2014,3,10/2014
24605,22-Oct-2014,4,10/2014
24606,22-Oct-2014,5,10/2014
24607,22-Oct-2014,6,10/2014
24608,22-Oct-2014,7,10/2014
24609,22-Oct-2014,8,10/2014
24610,22-Oct-2014,9,10/2014
24611,22-Oct-2014,10,10/2014
24612,22-Oct-2014,11,10/2014
24613,22-Oct-2014,12,10/2014
24614,22-Oct-2014,13,10/2014
24615,22-Oct-2014,14,10/2014
24616,22-Oct-2014,15,10/2014
24617,22-Oct-2014,16,10/2014
24618,22-Oct-2014,17,10/2014
24619,22-Oct-2014,18,10/2014
24620,22-Oct-2014,19,10/2014
24621,22-Oct-2014,20,10/2014
24622,22-Oct-2014,21,10/2014
24623,22-Oct-2014,22,10/2014
24624,22-Oct-2014,23,10/2014
24625,23-Oct-2014,0,10/2014
24626,23-Oct-2014,1,10/2014
24627,23-Oct-2014,2,10/2014
24628,23-Oct-2014,3,10/2014
24629,23-Oct-2014,4,10/2014
24630,23-Oct-2014,5,10/2014
24631,23-Oct-2014,6,10/2014
24632,23-Oct-2014,7,10/2014
24633,23-Oct-2014,8,10/2014
24634,23-Oct-2014,9,10/2014
24635,23-Oct-2014,10,10/2014
24636,23-Oct-2014,11,10/2014
24637,23-Oct-2014,12,10/2014
24638,23-Oct-2014,13,10/2014
24639,23-Oct-2014,14,10/2014
24640,23-Oct-2014,15,10/2014
24641,23-Oct-2014,16,10/2014
24642,23-Oct-2014,17,10/2014
24643,23-Oct-2014,18,10/2014
24644,23-Oct-2014,19,10/2014
24645,23-Oct-2014,20,10/2014
24646,23-Oct-2014,21,10/2014
24647,23-Oct-2014,22,10/2014
24648,23-Oct-2014,23,10/2014
24649,24-Oct-2014,0,10/2014
24650,24-Oct-2014,1,10/2014
24651,24-Oct-2014,2,10/2014
24652,24-Oct-2014,3,10/2014
24653,24-Oct-2014,4,10/2014
24654,24-Oct-2014,5,10/2014
24655,24-Oct-2014,6,10/2014
24656,24-Oct-2014,7,10/2014
24657,24-Oct-2014,8,10/2014
24658,24-Oct-2014,9,10/2014
24659,24-Oct-2014,10,10/2014
24660,24-Oct-2014,11,10/2014
24661,24-Oct-2014,12,10/2014
24662,24-Oct-2014,13,10/2014
24663,24-Oct-2014,14,10/2014
24664,24-Oct-2014,15,10/2014
24665,24-Oct-2014,16,10/2014
24666,24-Oct-2014,17,10/2014
24667,24-Oct-2014,18,10/2014
24668,24-Oct-2014,19,10/2014
24669,24-Oct-2014,20,10/2014
24670,24-Oct-2014,21,10/2014
24671,24-Oct-2014,22,10/2014
24672,24-Oct-2014,23,10/2014
24673,25-Oct-2014,0,10/2014
24674,25-Oct-2014,1,10/2014
24675,25-Oct-2014,2,10/2014
24676,25-Oct-2014,3,10/2014
24677,25-Oct-2014,4,10/2014
24678,25-Oct-2014,5,10/2014
24679,25-Oct-2014,6,10/2014
24680,25-Oct-2014,7,10/2014
24681,25-Oct-2014,8,10/2014
24682,25-Oct-2014,9,10/2014
24683,25-Oct-2014,10,10/2014
24684,25-Oct-2014,11,10/2014
24685,25-Oct-2014,12,10/2014
24686,25-Oct-2014,13,10/2014
24687,25-Oct-2014,14,10/2014
24688,25-Oct-2014,15,10/2014
24689,25-Oct-2014,16,10/2014
24690,25-Oct-2014,17,10/2014
24691,25-Oct-2014,18,10/2014
24692,25-Oct-2014,19,10/2014
24693,25-Oct-2014,20,10/2014
24694,25-Oct-2014,21,10/2014
24695,25-Oct-2014,22,10/2014
24696,25-Oct-2014,23,10/2014
24697,26-Oct-2014,0,10/2014
24698,26-Oct-2014,1,10/2014
24699,26-Oct-2014,2,10/2014
24700,26-Oct-2014,3,10/2014
24701,26-Oct-2014,4,10/2014
24702,26-Oct-2014,5,10/2014
24703,26-Oct-2014,6,10/2014
24704,26-Oct-2014,7,10/2014
24705,26-Oct-2014,8,10/2014
24706,26-Oct-2014,9,10/2014
24707,26-Oct-2014,10,10/2014
24708,26-Oct-2014,11,10/2014
24709,26-Oct-2014,12,10/2014
24710,26-Oct-2014,13,10/2014
24711,26-Oct-2014,14,10/2014
24712,26-Oct-2014,15,10/2014
24713,26-Oct-2014,16,10/2014
24714,26-Oct-2014,17,10/2014
24715,26-Oct-2014,18,10/2014
24716,26-Oct-2014,19,10/2014
24717,26-Oct-2014,20,10/2014
24718,26-Oct-2014,21,10/2014
24719,26-Oct-2014,22,10/2014
24720,26-Oct-2014,23,10/2014
24721,27-Oct-2014,0,10/2014
24722,27-Oct-2014,1,10/2014
24723,27-Oct-2014,2,10/2014
24724,27-Oct-2014,3,10/2014
24725,27-Oct-2014,4,10/2014
24726,27-Oct-2014,5,10/2014
24727,27-Oct-2014,6,10/2014
24728,27-Oct-2014,7,10/2014
24729,27-Oct-2014,8,10/2014
24730,27-Oct-2014,9,10/2014
24731,27-Oct-2014,10,10/2014
24732,27-Oct-2014,11,10/2014
24733,27-Oct-2014,12,10/2014
24734,27-Oct-2014,13,10/2014
24735,27-Oct-2014,14,10/2014
24736,27-Oct-2014,15,10/2014
24737,27-Oct-2014,16,10/2014
24738,27-Oct-2014,17,10/2014
24739,27-Oct-2014,18,10/2014
24740,27-Oct-2014,19,10/2014
24741,27-Oct-2014,20,10/2014
24742,27-Oct-2014,21,10/2014
24743,27-Oct-2014,22,10/2014
24744,27-Oct-2014,23,10/2014
24745,28-Oct-2014,0,10/2014
24746,28-Oct-2014,1,10/2014
24747,28-Oct-2014,2,10/2014
24748,28-Oct-2014,3,10/2014
24749,28-Oct-2014,4,10/2014
24750,28-Oct-2014,5,10/2014
24751,28-Oct-2014,6,10/2014
24752,28-Oct-2014,7,10/2014
24753,28-Oct-2014,8,10/2014
24754,28-Oct-2014,9,10/2014
24755,28-Oct-2014,10,10/2014
24756,28-Oct-2014,11,10/2014
24757,28-Oct-2014,12,10/2014
24758,28-Oct-2014,13,10/2014
24759,28-Oct-2014,14,10/2014
24760,28-Oct-2014,15,10/2014
24761,28-Oct-2014,16,10/2014
24762,28-Oct-2014,17,10/2014
24763,28-Oct-2014,18,10/2014
24764,28-Oct-2014,19,10/2014
24765,28-Oct-2014,20,10/2014
24766,28-Oct-2014,21,10/2014
24767,28-Oct-2014,22,10/2014
24768,28-Oct-2014,23,10/2014
24769,29-Oct-2014,0,10/2014
24770,29-Oct-2014,1,10/2014
24771,29-Oct-2014,2,10/2014
24772,29-Oct-2014,3,10/2014
24773,29-Oct-2014,4,10/2014
24774,29-Oct-2014,5,10/2014
24775,29-Oct-2014,6,10/2014
24776,29-Oct-2014,7,10/2014
24777,29-Oct-2014,8,10/2014
24778,29-Oct-2014,9,10/2014
24779,29-Oct-2014,10,10/2014
24780,29-Oct-2014,11,10/2014
24781,29-Oct-2014,12,10/2014
24782,29-Oct-2014,13,10/2014
24783,29-Oct-2014,14,10/2014
24784,29-Oct-2014,15,10/2014
24785,29-Oct-2014,16,10/2014
24786,29-Oct-2014,17,10/2014
24787,29-Oct-2014,18,10/2014
24788,29-Oct-2014,19,10/2014
24789,29-Oct-2014,20,10/2014
24790,29-Oct-2014,21,10/2014
24791,29-Oct-2014,22,10/2014
24792,29-Oct-2014,23,10/2014
24793,30-Oct-2014,0,10/2014
24794,30-Oct-2014,1,10/2014
24795,30-Oct-2014,2,10/2014
24796,30-Oct-2014,3,10/2014
24797,30-Oct-2014,4,10/2014
24798,30-Oct-2014,5,10/2014
24799,30-Oct-2014,6,10/2014
24800,30-Oct-2014,7,10/2014
24801,30-Oct-2014,8,10/2014
24802,30-Oct-2014,9,10/2014
24803,30-Oct-2014,10,10/2014
24804,30-Oct-2014,11,10/2014
24805,30-Oct-2014,12,10/2014
24806,30-Oct-2014,13,10/2014
24807,30-Oct-2014,14,10/2014
24808,30-Oct-2014,15,10/2014
24809,30-Oct-2014,16,10/2014
24810,30-Oct-2014,17,10/2014
24811,30-Oct-2014,18,10/2014
24812,30-Oct-2014,19,10/2014
24813,30-Oct-2014,20,10/2014
24814,30-Oct-2014,21,10/2014
24815,30-Oct-2014,22,10/2014
24816,30-Oct-2014,23,10/2014
24817,31-Oct-2014,0,10/2014
24818,31-Oct-2014,1,10/2014
24819,31-Oct-2014,2,10/2014
24820,31-Oct-2014,3,10/2014
24821,31-Oct-2014,4,10/2014
24822,31-Oct-2014,5,10/2014
24823,31-Oct-2014,6,10/2014
24824,31-Oct-2014,7,10/2014
24825,31-Oct-2014,8,10/2014
24826,31-Oct-2014,9,10/2014
24827,31-Oct-2014,10,10/2014
24828,31-Oct-2014,11,10/2014
24829,31-Oct-2014,12,10/2014
24830,31-Oct-2014,13,10/2014
24831,31-Oct-2014,14,10/2014
24832,31-Oct-2014,15,10/2014
24833,31-Oct-2014,16,10/2014
24834,31-Oct-2014,17,10/2014
24835,31-Oct-2014,18,10/2014
24836,31-Oct-2014,19,10/2014
24837,31-Oct-2014,20,10/2014
24838,31-Oct-2014,21,10/2014
24839,31-Oct-2014,22,10/2014
24840,31-Oct-2014,23,10/2014
24841,1-Nov-2014,0,11/2014
24842,1-Nov-2014,1,11/2014
24843,1-Nov-2014,2,11/2014
24844,1-Nov-2014,3,11/2014
24845,1-Nov-2014,4,11/2014
24846,1-Nov-2014,5,11/2014
24847,1-Nov-2014,6,11/2014
24848,1-Nov-2014,7,11/2014
24849,1-Nov-2014,8,11/2014
24850,1-Nov-2014,9,11/2014
24851,1-Nov-2014,10,11/2014
24852,1-Nov-2014,11,11/2014
24853,1-Nov-2014,12,11/2014
24854,1-Nov-2014,13,11/2014
24855,1-Nov-2014,14,11/2014
24856,1-Nov-2014,15,11/2014
24857,1-Nov-2014,16,11/2014
24858,1-Nov-2014,17,11/2014
24859,1-Nov-2014,18,11/2014
24860,1-Nov-2014,19,11/2014
24861,1-Nov-2014,20,11/2014
24862,1-Nov-2014,21,11/2014
24863,1-Nov-2014,22,11/2014
24864,1-Nov-2014,23,11/2014
24865,2-Nov-2014,0,11/2014
24866,2-Nov-2014,1,11/2014
24867,2-Nov-2014,2,11/2014
24868,2-Nov-2014,3,11/2014
24869,2-Nov-2014,4,11/2014
24870,2-Nov-2014,5,11/2014
24871,2-Nov-2014,6,11/2014
24872,2-Nov-2014,7,11/2014
24873,2-Nov-2014,8,11/2014
24874,2-Nov-2014,9,11/2014
24875,2-Nov-2014,10,11/2014
24876,2-Nov-2014,11,11/2014
24877,2-Nov-2014,12,11/2014
24878,2-Nov-2014,13,11/2014
24879,2-Nov-2014,14,11/2014
24880,2-Nov-2014,15,11/2014
24881,2-Nov-2014,16,11/2014
24882,2-Nov-2014,17,11/2014
24883,2-Nov-2014,18,11/2014
24884,2-Nov-2014,19,11/2014
24885,2-Nov-2014,20,11/2014
24886,2-Nov-2014,21,11/2014
24887,2-Nov-2014,22,11/2014
24888,2-Nov-2014,23,11/2014
24889,3-Nov-2014,0,11/2014
24890,3-Nov-2014,1,11/2014
24891,3-Nov-2014,2,11/2014
24892,3-Nov-2014,3,11/2014
24893,3-Nov-2014,4,11/2014
24894,3-Nov-2014,5,11/2014
24895,3-Nov-2014,6,11/2014
24896,3-Nov-2014,7,11/2014
24897,3-Nov-2014,8,11/2014
24898,3-Nov-2014,9,11/2014
24899,3-Nov-2014,10,11/2014
24900,3-Nov-2014,11,11/2014
24901,3-Nov-2014,12,11/2014
24902,3-Nov-2014,13,11/2014
24903,3-Nov-2014,14,11/2014
24904,3-Nov-2014,15,11/2014
24905,3-Nov-2014,16,11/2014
24906,3-Nov-2014,17,11/2014
24907,3-Nov-2014,18,11/2014
24908,3-Nov-2014,19,11/2014
24909,3-Nov-2014,20,11/2014
24910,3-Nov-2014,21,11/2014
24911,3-Nov-2014,22,11/2014
24912,3-Nov-2014,23,11/2014
24913,4-Nov-2014,0,11/2014
24914,4-Nov-2014,1,11/2014
24915,4-Nov-2014,2,11/2014
24916,4-Nov-2014,3,11/2014
24917,4-Nov-2014,4,11/2014
24918,4-Nov-2014,5,11/2014
24919,4-Nov-2014,6,11/2014
24920,4-Nov-2014,7,11/2014
24921,4-Nov-2014,8,11/2014
24922,4-Nov-2014,9,11/2014
24923,4-Nov-2014,10,11/2014
24924,4-Nov-2014,11,11/2014
24925,4-Nov-2014,12,11/2014
24926,4-Nov-2014,13,11/2014
24927,4-Nov-2014,14,11/2014
24928,4-Nov-2014,15,11/2014
24929,4-Nov-2014,16,11/2014
24930,4-Nov-2014,17,11/2014
24931,4-Nov-2014,18,11/2014
24932,4-Nov-2014,19,11/2014
24933,4-Nov-2014,20,11/2014
24934,4-Nov-2014,21,11/2014
24935,4-Nov-2014,22,11/2014
24936,4-Nov-2014,23,11/2014
24937,5-Nov-2014,0,11/2014
24938,5-Nov-2014,1,11/2014
24939,5-Nov-2014,2,11/2014
24940,5-Nov-2014,3,11/2014
24941,5-Nov-2014,4,11/2014
24942,5-Nov-2014,5,11/2014
24943,5-Nov-2014,6,11/2014
24944,5-Nov-2014,7,11/2014
24945,5-Nov-2014,8,11/2014
24946,5-Nov-2014,9,11/2014
24947,5-Nov-2014,10,11/2014
24948,5-Nov-2014,11,11/2014
24949,5-Nov-2014,12,11/2014
24950,5-Nov-2014,13,11/2014
24951,5-Nov-2014,14,11/2014
24952,5-Nov-2014,15,11/2014
24953,5-Nov-2014,16,11/2014
24954,5-Nov-2014,17,11/2014
24955,5-Nov-2014,18,11/2014
24956,5-Nov-2014,19,11/2014
24957,5-Nov-2014,20,11/2014
24958,5-Nov-2014,21,11/2014
24959,5-Nov-2014,22,11/2014
24960,5-Nov-2014,23,11/2014
24961,6-Nov-2014,0,11/2014
24962,6-Nov-2014,1,11/2014
24963,6-Nov-2014,2,11/2014
24964,6-Nov-2014,3,11/2014
24965,6-Nov-2014,4,11/2014
24966,6-Nov-2014,5,11/2014
24967,6-Nov-2014,6,11/2014
24968,6-Nov-2014,7,11/2014
24969,6-Nov-2014,8,11/2014
24970,6-Nov-2014,9,11/2014
24971,6-Nov-2014,10,11/2014
24972,6-Nov-2014,11,11/2014
24973,6-Nov-2014,12,11/2014
24974,6-Nov-2014,13,11/2014
24975,6-Nov-2014,14,11/2014
24976,6-Nov-2014,15,11/2014
24977,6-Nov-2014,16,11/2014
24978,6-Nov-2014,17,11/2014
24979,6-Nov-2014,18,11/2014
24980,6-Nov-2014,19,11/2014
24981,6-Nov-2014,20,11/2014
24982,6-Nov-2014,21,11/2014
24983,6-Nov-2014,22,11/2014
24984,6-Nov-2014,23,11/2014
24985,7-Nov-2014,0,11/2014
24986,7-Nov-2014,1,11/2014
24987,7-Nov-2014,2,11/2014
24988,7-Nov-2014,3,11/2014
24989,7-Nov-2014,4,11/2014
24990,7-Nov-2014,5,11/2014
24991,7-Nov-2014,6,11/2014
24992,7-Nov-2014,7,11/2014
24993,7-Nov-2014,8,11/2014
24994,7-Nov-2014,9,11/2014
24995,7-Nov-2014,10,11/2014
24996,7-Nov-2014,11,11/2014
24997,7-Nov-2014,12,11/2014
24998,7-Nov-2014,13,11/2014
24999,7-Nov-2014,14,11/2014
25000,7-Nov-2014,15,11/2014
25001,7-Nov-2014,16,11/2014
25002,7-Nov-2014,17,11/2014
25003,7-Nov-2014,18,11/2014
25004,7-Nov-2014,19,11/2014
25005,7-Nov-2014,20,11/2014
25006,7-Nov-2014,21,11/2014
25007,7-Nov-2014,22,11/2014
25008,7-Nov-2014,23,11/2014
25009,8-Nov-2014,0,11/2014
25010,8-Nov-2014,1,11/2014
25011,8-Nov-2014,2,11/2014
25012,8-Nov-2014,3,11/2014
25013,8-Nov-2014,4,11/2014
25014,8-Nov-2014,5,11/2014
25015,8-Nov-2014,6,11/2014
25016,8-Nov-2014,7,11/2014
25017,8-Nov-2014,8,11/2014
25018,8-Nov-2014,9,11/2014
25019,8-Nov-2014,10,11/2014
25020,8-Nov-2014,11,11/2014
25021,8-Nov-2014,12,11/2014
25022,8-Nov-2014,13,11/2014
25023,8-Nov-2014,14,11/2014
25024,8-Nov-2014,15,11/2014
25025,8-Nov-2014,16,11/2014
25026,8-Nov-2014,17,11/2014
25027,8-Nov-2014,18,11/2014
25028,8-Nov-2014,19,11/2014
25029,8-Nov-2014,20,11/2014
25030,8-Nov-2014,21,11/2014
25031,8-Nov-2014,22,11/2014
25032,8-Nov-2014,23,11/2014
25033,9-Nov-2014,0,11/2014
25034,9-Nov-2014,1,11/2014
25035,9-Nov-2014,2,11/2014
25036,9-Nov-2014,3,11/2014
25037,9-Nov-2014,4,11/2014
25038,9-Nov-2014,5,11/2014
25039,9-Nov-2014,6,11/2014
25040,9-Nov-2014,7,11/2014
25041,9-Nov-2014,8,11/2014
25042,9-Nov-2014,9,11/2014
25043,9-Nov-2014,10,11/2014
25044,9-Nov-2014,11,11/2014
25045,9-Nov-2014,12,11/2014
25046,9-Nov-2014,13,11/2014
25047,9-Nov-2014,14,11/2014
25048,9-Nov-2014,15,11/2014
25049,9-Nov-2014,16,11/2014
25050,9-Nov-2014,17,11/2014
25051,9-Nov-2014,18,11/2014
25052,9-Nov-2014,19,11/2014
25053,9-Nov-2014,20,11/2014
25054,9-Nov-2014,21,11/2014
25055,9-Nov-2014,22,11/2014
25056,9-Nov-2014,23,11/2014
25057,10-Nov-2014,0,11/2014
25058,10-Nov-2014,1,11/2014
25059,10-Nov-2014,2,11/2014
25060,10-Nov-2014,3,11/2014
25061,10-Nov-2014,4,11/2014
25062,10-Nov-2014,5,11/2014
25063,10-Nov-2014,6,11/2014
25064,10-Nov-2014,7,11/2014
25065,10-Nov-2014,8,11/2014
25066,10-Nov-2014,9,11/2014
25067,10-Nov-2014,10,11/2014
25068,10-Nov-2014,11,11/2014
25069,10-Nov-2014,12,11/2014
25070,10-Nov-2014,13,11/2014
25071,10-Nov-2014,14,11/2014
25072,10-Nov-2014,15,11/2014
25073,10-Nov-2014,16,11/2014
25074,10-Nov-2014,17,11/2014
25075,10-Nov-2014,18,11/2014
25076,10-Nov-2014,19,11/2014
25077,10-Nov-2014,20,11/2014
25078,10-Nov-2014,21,11/2014
25079,10-Nov-2014,22,11/2014
25080,10-Nov-2014,23,11/2014
25081,11-Nov-2014,0,11/2014
25082,11-Nov-2014,1,11/2014
25083,11-Nov-2014,2,11/2014
25084,11-Nov-2014,3,11/2014
25085,11-Nov-2014,4,11/2014
25086,11-Nov-2014,5,11/2014
25087,11-Nov-2014,6,11/2014
25088,11-Nov-2014,7,11/2014
25089,11-Nov-2014,8,11/2014
25090,11-Nov-2014,9,11/2014
25091,11-Nov-2014,10,11/2014
25092,11-Nov-2014,11,11/2014
25093,11-Nov-2014,12,11/2014
25094,11-Nov-2014,13,11/2014
25095,11-Nov-2014,14,11/2014
25096,11-Nov-2014,15,11/2014
25097,11-Nov-2014,16,11/2014
25098,11-Nov-2014,17,11/2014
25099,11-Nov-2014,18,11/2014
25100,11-Nov-2014,19,11/2014
25101,11-Nov-2014,20,11/2014
25102,11-Nov-2014,21,11/2014
25103,11-Nov-2014,22,11/2014
25104,11-Nov-2014,23,11/2014
25105,12-Nov-2014,0,11/2014
25106,12-Nov-2014,1,11/2014
25107,12-Nov-2014,2,11/2014
25108,12-Nov-2014,3,11/2014
25109,12-Nov-2014,4,11/2014
25110,12-Nov-2014,5,11/2014
25111,12-Nov-2014,6,11/2014
25112,12-Nov-2014,7,11/2014
25113,12-Nov-2014,8,11/2014
25114,12-Nov-2014,9,11/2014
25115,12-Nov-2014,10,11/2014
25116,12-Nov-2014,11,11/2014
25117,12-Nov-2014,12,11/2014
25118,12-Nov-2014,13,11/2014
25119,12-Nov-2014,14,11/2014
25120,12-Nov-2014,15,11/2014
25121,12-Nov-2014,16,11/2014
25122,12-Nov-2014,17,11/2014
25123,12-Nov-2014,18,11/2014
25124,12-Nov-2014,19,11/2014
25125,12-Nov-2014,20,11/2014
25126,12-Nov-2014,21,11/2014
25127,12-Nov-2014,22,11/2014
25128,12-Nov-2014,23,11/2014
25129,13-Nov-2014,0,11/2014
25130,13-Nov-2014,1,11/2014
25131,13-Nov-2014,2,11/2014
25132,13-Nov-2014,3,11/2014
25133,13-Nov-2014,4,11/2014
25134,13-Nov-2014,5,11/2014
25135,13-Nov-2014,6,11/2014
25136,13-Nov-2014,7,11/2014
25137,13-Nov-2014,8,11/2014
25138,13-Nov-2014,9,11/2014
25139,13-Nov-2014,10,11/2014
25140,13-Nov-2014,11,11/2014
25141,13-Nov-2014,12,11/2014
25142,13-Nov-2014,13,11/2014
25143,13-Nov-2014,14,11/2014
25144,13-Nov-2014,15,11/2014
25145,13-Nov-2014,16,11/2014
25146,13-Nov-2014,17,11/2014
25147,13-Nov-2014,18,11/2014
25148,13-Nov-2014,19,11/2014
25149,13-Nov-2014,20,11/2014
25150,13-Nov-2014,21,11/2014
25151,13-Nov-2014,22,11/2014
25152,13-Nov-2014,23,11/2014
25153,14-Nov-2014,0,11/2014
25154,14-Nov-2014,1,11/2014
25155,14-Nov-2014,2,11/2014
25156,14-Nov-2014,3,11/2014
25157,14-Nov-2014,4,11/2014
25158,14-Nov-2014,5,11/2014
25159,14-Nov-2014,6,11/2014
25160,14-Nov-2014,7,11/2014
25161,14-Nov-2014,8,11/2014
